#CHROM	FROM	TO	ENSGID	GENE
chr20	3846799	3876123	ENSG00000088888	MAVS
chr20	3888839	3929882	ENSG00000125779	PANK2
chr20	4686236	4701590	ENSG00000171867	PRNP
chr20	5126786	5197887	ENSG00000101290	CDS2
chr20	6006090	6040053	ENSG00000088766	CRLS1
chr20	7882981	7940474	ENSG00000101323	HAO1
chr20	9537389	9839041	ENSG00000101349	PAK7
chr20	10218830	10307418	ENSG00000132639	SNAP25
chr20	13784950	13821582	ENSG00000101247	NDUFAF5
chr20	17493905	17569220	ENSG00000125864	BFSP1
chr20	17613678	17682295	ENSG00000125844	RRBP1
chr20	17968913	17991122	ENSG00000125871	MGME1
chr20	18137873	18143169	ENSG00000232838	PET117
chr20	18383367	18467281	ENSG00000089091	DZANK1
chr20	18507493	18561415	ENSG00000101310	SEC23B
chr20	18567347	18569563	ENSG00000232388	LINC00493
chr20	20034368	20056046	ENSG00000101343	CRNKL1
chr20	23079349	23086340	ENSG00000125810	CD93
chr20	25006230	25058980	ENSG00000154930	ACSS1
chr20	25452705	25585517	ENSG00000101004	NINL
chr20	31637888	31645006	ENSG00000131055	COX4I2
chr20	31664452	31723989	ENSG00000171552	BCL2L1
chr20	32192503	32207791	ENSG00000126003	PLAGL2
chr20	32277664	32335011	ENSG00000101350	KIF3B
chr20	32762385	32809356	ENSG00000088305	DNMT3B
chr20	32819893	32850405	ENSG00000101367	MAPRE1
chr20	33675683	33686404	ENSG00000101412	E2F1
chr20	34516409	34540958	ENSG00000125971	DYNLRB1
chr20	34546854	34560345	ENSG00000101460	MAP1LC3A
chr20	34689097	34825649	ENSG00000198646	NCOA6
chr20	34872146	34927962	ENSG00000131069	ACSS2
chr20	34928430	34955817	ENSG00000100983	GSS
chr20	35302566	35412141	ENSG00000101019	UQCC1
chr20	35433029	35435450	ENSG00000204183	GDF5OS
chr20	35433347	35454746	ENSG00000125965	GDF5
chr20	35455164	35519280	ENSG00000126001	CEP250
chr20	35632340	35674544	ENSG00000272897	RP1-309K20.6
chr20	35668055	35699359	ENSG00000244005	NFS1
chr20	35699272	35700984	ENSG00000125995	ROMO1
chr20	36306336	36528637	ENSG00000080845	DLGAP4
chr20	36574553	36612384	ENSG00000259399	TGIF2-C20orf24
chr20	36605734	36612557	ENSG00000101084	C20orf24
chr20	37344685	37406050	ENSG00000197122	SRC
chr20	38127387	38166578	ENSG00000198959	TGM2
chr20	38581195	38588463	ENSG00000182035	ADIG
chr20	38724462	38729372	ENSG00000101438	SLC32A1
chr20	41136960	41196801	ENSG00000124181	PLCG1
chr20	43590931	43647296	ENSG00000101052	IFT52
chr20	44302838	44311169	ENSG00000197296	FITM2
chr20	44885676	44908532	ENSG00000166913	YWHAB
chr20	44942130	44960486	ENSG00000025772	TOMM34
chr20	45841721	45857406	ENSG00000101473	ACOT8
chr20	45890144	45898820	ENSG00000064601	CTSA
chr20	46008908	46016561	ENSG00000100985	MMP9
chr20	46118272	46129863	ENSG00000101017	CD40
chr20	46894624	47188844	ENSG00000064655	EYA2
chr20	48624252	48827883	ENSG00000124126	PREX1
chr20	49632945	49713878	ENSG00000158470	B4GALT5
chr20	50190734	50192689	ENSG00000172216	CEBPB
chr20	50586108	50691528	ENSG00000042062	FAM65C
chr20	50934867	50958555	ENSG00000000419	DPM1
chr20	51003656	51023129	ENSG00000026559	KCNG1
chr20	51782331	51802520	ENSG00000101115	SALL4
chr20	54153449	54173973	ENSG00000019186	CYP24A1
chr20	54207847	54228052	ENSG00000101132	PFDN4
chr20	55997440	56005472	ENSG00000054803	CBLN4
chr20	56392371	56406369	ENSG00000101138	CSTF1
chr20	57561080	57568112	ENSG00000124253	PCK1
chr20	58309696	58367507	ENSG00000124209	RAB22A
chr20	58651253	58679526	ENSG00000124222	STX16
chr20	58651434	58715410	ENSG00000254995	STX16-NPEPL1
chr20	58995185	59007247	ENSG00000101160	CTSZ
chr20	59025467	59032382	ENSG00000124172	ATP5E
chr20	59033145	59042909	ENSG00000101166	PRELID3B
chr20	59936668	59940297	ENSG00000132825	PPP1R3D
chr20	62136735	62143440	ENSG00000101182	PSMA7
chr20	62183029	62203568	ENSG00000101181	MTG2
chr20	62387116	62388520	ENSG00000171858	RPS21
chr20	62708837	62762771	ENSG00000101188	NTSR1
chr20	62952647	62969585	ENSG00000101194	SLC17A9
chr20	63272785	63289793	ENSG00000101199	ARFGAP1
chr20	63343223	63378401	ENSG00000101204	CHRNA4
chr20	63520724	63522206	ENSG00000125534	PPDPF
chr20	63895182	63936031	ENSG00000101152	DNAJC5
chr21	5079294	5128425	ENSG00000280071	CH507-9B2.3
chr21	6444869	6468040	ENSG00000274276	CBSL
chr21	14371115	14383484	ENSG00000155304	HSPA13
chr21	17512382	17593579	ENSG00000154639	CXADR
chr21	25585656	25607517	ENSG00000154719	MRPL39
chr21	25716503	25735673	ENSG00000154723	ATP5J
chr21	25734570	25772460	ENSG00000154727	GABPA
chr21	25880550	26171128	ENSG00000142192	APP
chr21	29536933	29940033	ENSG00000171189	GRIK1
chr21	31118416	31559977	ENSG00000156299	TIAM1
chr21	31659622	31668931	ENSG00000142168	SOD1
chr21	32268219	32279069	ENSG00000159055	MIS18A
chr21	32291813	32314784	ENSG00000170262	MRAP
chr21	33503931	33543491	ENSG00000159131	GART
chr21	33642400	33899861	ENSG00000205726	ITSN1
chr21	33903453	33915980	ENSG00000241837	ATP5O
chr21	34073224	34143034	ENSG00000243927	MRPS6
chr21	34787801	36004667	ENSG00000159216	RUNX1
chr21	36385378	36419015	ENSG00000159259	CHAF1B
chr21	36750888	36990236	ENSG00000159267	HLCS
chr21	37073226	37203112	ENSG00000182670	TTC3
chr21	39174769	39183851	ENSG00000183527	PSMG1
chr21	40010999	40847139	ENSG00000171587	DSCAM
chr21	42199689	42297244	ENSG00000160179	ABCG1
chr21	42879644	42913304	ENSG00000160194	NDUFV3
chr21	43053191	43076943	ENSG00000160200	CBS
chr21	43092956	43107587	ENSG00000160201	U2AF1
chr21	43529192	43659493	ENSG00000160207	HSF2BP
chr21	44133605	44145723	ENSG00000160221	C21orf33
chr21	46136262	46155567	ENSG00000160282	FTCD
chr21	46286337	46297751	ENSG00000182362	YBEY
chr21	46324122	46445769	ENSG00000160299	PCNT
chr21	46598962	46605208	ENSG00000160307	S100B
chr22	17137511	17165287	ENSG00000069998	CECR5
chr22	17563439	17590994	ENSG00000182902	SLC25A18
chr22	17592136	17628818	ENSG00000131100	ATP6V1E1
chr22	17628855	17730855	ENSG00000099968	BCL2L13
chr22	17734138	17774770	ENSG00000015475	BID
chr22	18077920	18131138	ENSG00000215193	PEX26
chr22	18912777	18936553	ENSG00000100033	PRODH
chr22	19175575	19178830	ENSG00000100075	SLC25A1
chr22	19431902	19436075	ENSG00000185608	MRPL40
chr22	19714464	19724772	ENSG00000184702	Sep-05
chr22	19846138	19854896	ENSG00000215012	C22orf29
chr22	19875517	19941992	ENSG00000184470	TXNRD2
chr22	19941607	19969975	ENSG00000093010	COMT
chr22	20017014	20065926	ENSG00000183597	TANGO2
chr22	20129456	20148007	ENSG00000099904	ZDHHC8
chr22	20965108	20981360	ENSG00000183773	AIFM3
chr22	21549447	21624034	ENSG00000185651	UBE2L3
chr22	21754500	21867680	ENSG00000100030	MAPK1
chr22	21919420	21952837	ENSG00000100034	PPM1F
chr22	23765834	23768443	ENSG00000250479	CHCHD10
chr22	23971365	23980469	ENSG00000099977	DDT
chr22	24494107	24528390	ENSG00000100024	UPB1
chr22	24583750	24629005	ENSG00000100031	GGT1
chr22	26443423	26483837	ENSG00000100099	HPS4
chr22	28742031	28757515	ENSG00000100209	HSCB
chr22	28794555	28800597	ENSG00000100219	XBP1
chr22	29480230	29491390	ENSG00000100285	NEFH
chr22	29554808	29581337	ENSG00000184117	NIPSNAP1
chr22	29603556	29698598	ENSG00000186575	NF2
chr22	29767369	29770413	ENSG00000184076	UQCR10
chr22	30425530	30429053	ENSG00000242114	MTFP1
chr22	30652051	30667890	ENSG00000167065	DUSP18
chr22	31160183	31207019	ENSG00000138942	RNF185
chr22	31436977	31496108	ENSG00000184708	EIF4ENIF1
chr22	31488688	31618586	ENSG00000198089	SFI1
chr22	31618491	31662432	ENSG00000241878	PISD
chr22	31944461	31957603	ENSG00000128245	YWHAH
chr22	32474676	32498829	ENSG00000100225	FBXO7
chr22	32512552	33058372	ENSG00000185666	SYN3
chr22	33162226	33922841	ENSG00000133424	LARGE
chr22	35606764	35637951	ENSG00000198125	MB
chr22	36467036	36482030	ENSG00000100348	TXN2
chr22	36758202	36776256	ENSG00000100360	IFT27
chr22	36913628	36940449	ENSG00000100368	CSF2RB
chr22	37010859	37020183	ENSG00000128311	TST
chr22	37019635	37029822	ENSG00000128309	MPST
chr22	37204238	37212322	ENSG00000278195	SSTR3
chr22	37225261	37244448	ENSG00000128340	RAC2
chr22	37608475	37633564	ENSG00000100083	GGA1
chr22	37807905	37817176	ENSG00000100116	GCAT
chr22	37952607	38041915	ENSG00000100142	POLR2F
chr22	37970686	37987422	ENSG00000100146	SOX10
chr22	38056311	38075701	ENSG00000100151	PICK1
chr22	38111495	38205690	ENSG00000184381	PLA2G6
chr22	38290691	38398522	ENSG00000213923	CSNK1E
chr22	38681948	38685421	ENSG00000100216	TOMM22
chr22	39312882	39320389	ENSG00000100316	RPL3
chr22	39499432	39518132	ENSG00000100335	MIEF1
chr22	40346500	40369367	ENSG00000239900	ADSL
chr22	40769630	40819399	ENSG00000100372	SLC25A17
chr22	40857077	40932815	ENSG00000196236	XPNPEP3
chr22	41469125	41528989	ENSG00000100412	ACO2
chr22	41525804	41544606	ENSG00000100413	POLR3H
chr22	41833079	41907308	ENSG00000198911	SREBF2
chr22	41909554	41914667	ENSG00000234965	SHISA8
chr22	41976272	41998221	ENSG00000100167	Sep-03
chr22	42058354	42070842	ENSG00000198951	NAGA
chr22	42079691	42084284	ENSG00000183172	SMDT1
chr22	42085525	42090955	ENSG00000184983	NDUFA6
chr22	42126499	42130906	ENSG00000100197	CYP2D6
chr22	42140203	42144577	ENSG00000205702	CYP2D7
chr22	42553617	42574382	ENSG00000183569	SERHL2
chr22	42583721	42614962	ENSG00000100227	POLDIP3
chr22	42617840	42649568	ENSG00000100243	CYB5R3
chr22	42639803	42640601	ENSG00000249222	ATP5L2
chr22	42835412	43015145	ENSG00000100266	PACSIN2
chr22	43110748	43129712	ENSG00000100290	BIK
chr22	43132206	43143394	ENSG00000100294	MCAT
chr22	43151514	43163242	ENSG00000100300	TSPO
chr22	43955421	44010531	ENSG00000100347	SAMM50
chr22	45671798	45845307	ENSG00000130638	ATXN10
chr22	46330875	46357340	ENSG00000100416	TRMU
chr22	46576012	46679790	ENSG00000075240	GRAMD4
chr22	46684411	46738261	ENSG00000100422	CERK
chr22	50170731	50180294	ENSG00000073150	PANX2
chr22	50245450	50261825	ENSG00000188130	MAPK12
chr22	50263713	50270767	ENSG00000185386	MAPK11
chr22	50343304	50445090	ENSG00000100239	PPP6R2
chr22	50523568	50526439	ENSG00000130489	SCO2
chr22	50525752	50530056	ENSG00000025708	TYMP
chr22	50568861	50578465	ENSG00000205560	CPT1B
chr22	50622754	50628173	ENSG00000100299	ARSA
chr3	3126916	3150879	ENSG00000072756	TRNT1
chr3	3700814	4467281	ENSG00000144455	SUMF1
chr3	4493348	4847840	ENSG00000150995	ITPR1
chr3	8501707	8574673	ENSG00000071282	LMCD1
chr3	9749944	9788219	ENSG00000114026	OGG1
chr3	9837849	9844602	ENSG00000156990	RPUSD3
chr3	10026414	10101930	ENSG00000144554	FANCD2
chr3	10141008	10152220	ENSG00000134086	VHL
chr3	10248023	10281218	ENSG00000157014	TATDN2
chr3	10324023	10708031	ENSG00000157087	ATP2B2
chr3	10992724	11039247	ENSG00000157103	SLC6A1
chr3	11272309	11557665	ENSG00000197548	ATG7
chr3	11790442	11846919	ENSG00000144559	TAMM41
chr3	12004402	12191400	ENSG00000157152	SYN2
chr3	12287368	12434356	ENSG00000132170	PPARG
chr3	12583601	12664226	ENSG00000132155	RAF1
chr3	12834485	12841588	ENSG00000144713	RPL32
chr3	14112077	14124870	ENSG00000163528	CHCHD4
chr3	14947584	15053600	ENSG00000177463	NR2C2
chr3	15042460	15065335	ENSG00000131368	MRPS25
chr3	15070073	15099163	ENSG00000131381	RBSN
chr3	15254853	15341368	ENSG00000131370	SH3BP5
chr3	15601341	15645822	ENSG00000169814	BTD
chr3	16265160	16350299	ENSG00000154814	OXNAD1
chr3	17157162	18444817	ENSG00000131374	TBC1D5
chr3	23891660	23946591	ENSG00000197885	NKIRAS1
chr3	23916545	23923692	ENSG00000174748	RPL15
chr3	25782917	25794534	ENSG00000151093	OXSM
chr3	27372721	27484420	ENSG00000033867	SLC4A7
chr3	28241584	28325142	ENSG00000187118	CMC1
chr3	32105689	32168713	ENSG00000152642	GPD1L
chr3	32996608	33097230	ENSG00000170266	GLB1
chr3	37243177	37366751	ENSG00000144674	GOLGA4
chr3	38103129	38137242	ENSG00000060971	ACAA1
chr3	38346760	38421348	ENSG00000093217	XYLB
chr3	38496127	38542161	ENSG00000157036	EXOG
chr3	38548057	38649673	ENSG00000183873	SCN5A
chr3	39051998	39096671	ENSG00000114742	WDR48
chr3	39383348	39397351	ENSG00000144659	SLC25A38
chr3	39406689	39412542	ENSG00000168028	RPSA
chr3	39467198	39529479	ENSG00000168314	MOBP
chr3	39808914	40260321	ENSG00000170011	MYRIP
chr3	40457292	40468587	ENSG00000188846	RPL14
chr3	41194837	41260096	ENSG00000168036	CTNNB1
chr3	42013802	42225889	ENSG00000182606	TRAK1
chr3	42257825	42266207	ENSG00000187094	CCK
chr3	42784298	42804531	ENSG00000181061	HIGD1A
chr3	43690113	43734371	ENSG00000011198	ABHD5
chr3	44338119	44409451	ENSG00000179152	TCAIM
chr3	45388506	45549421	ENSG00000011376	LARS2
chr3	45755450	45796535	ENSG00000163817	SLC6A20
chr3	45823316	45916042	ENSG00000163818	LZTFL1
chr3	46017024	46027742	ENSG00000173578	XCR1
chr3	47413694	47477126	ENSG00000114650	SCAP
chr3	47562239	47580792	ENSG00000114646	CSPG5
chr3	47802909	47850195	ENSG00000132153	DHX30
chr3	48293264	48301685	ENSG00000172113	NME6
chr3	48432164	48440456	ENSG00000164051	CCDC51
chr3	48599002	48610976	ENSG00000010256	UQCRC1
chr3	48625723	48635493	ENSG00000225697	SLC26A6
chr3	48856931	48898993	ENSG00000178537	SLC25A20
chr3	48918821	48986382	ENSG00000177479	ARIH2
chr3	49020459	49023495	ENSG00000178057	NDUFAF3
chr3	49095932	49105135	ENSG00000172053	QARS
chr3	49121114	49133118	ENSG00000172037	LAMB2
chr3	49357176	49358600	ENSG00000233276	GPX1
chr3	49359145	49412998	ENSG00000067560	RHOA
chr3	49416778	49422753	ENSG00000145020	AMT
chr3	49554489	49671545	ENSG00000164061	BSN
chr3	49716844	49723951	ENSG00000173540	GMPPB
chr3	50191612	50196516	ENSG00000114349	GNAT1
chr3	50299889	50312381	ENSG00000114378	HYAL1
chr3	50320027	50328251	ENSG00000114383	TUSC2
chr3	50569152	50596168	ENSG00000114735	HEMK1
chr3	51983340	51989197	ENSG00000243989	ACY1
chr3	51993600	51995942	ENSG00000162244	RPL29
chr3	52198086	52214327	ENSG00000023330	ALAS1
chr3	52287089	52293476	ENSG00000168237	GLYCTK
chr3	52401013	52410350	ENSG00000163930	BAP1
chr3	52451102	52454070	ENSG00000114854	TNNC1
chr3	52524385	52535054	ENSG00000168268	NT5DC2
chr3	53156009	53192717	ENSG00000163932	PRKCD
chr3	53812335	53846390	ENSG00000016391	CHDH
chr3	55508308	56468363	ENSG00000187672	ERC2
chr3	57556276	57566844	ENSG00000174840	PDE12
chr3	57571363	57598220	ENSG00000168374	ARF4
chr3	58237506	58295693	ENSG00000163686	ABHD6
chr3	58306247	58324695	ENSG00000163684	RPP14
chr3	58306262	58318574	ENSG00000255154	RP11-80H18.3
chr3	58427630	58433857	ENSG00000168291	PDHB
chr3	59749310	61251459	ENSG00000189283	FHIT
chr3	62398346	62875389	ENSG00000163618	CADPS
chr3	63864557	64003462	ENSG00000163635	ATXN7
chr3	64010549	64024010	ENSG00000163636	PSMD6
chr3	66133610	66388116	ENSG00000144741	SLC25A26
chr3	67360460	67654614	ENSG00000172340	SUCLG2
chr3	69084944	69106066	ENSG00000144746	ARL6IP5
chr3	81489699	81762161	ENSG00000114480	GBE1
chr3	84958981	86074429	ENSG00000175161	CADM2
chr3	87227271	87255548	ENSG00000083937	CHMP2B
chr3	93980139	94055668	ENSG00000169379	ARL13B
chr3	94047836	94063389	ENSG00000178700	DHFRL1
chr3	94062916	94128545	ENSG00000178694	NSUN3
chr3	97764521	97801242	ENSG00000113966	ARL6
chr3	98521132	98593723	ENSG00000080819	CPOX
chr3	99638475	99799226	ENSG00000144810	COL8A1
chr3	100334701	100361635	ENSG00000114021	NIT2
chr3	100363431	100401398	ENSG00000154174	TOMM70A
chr3	101561862	101566446	ENSG00000174173	TRMT10C
chr3	101681091	101686782	ENSG00000114391	RPL24
chr3	101723925	101770562	ENSG00000182504	CEP97
chr3	108160812	108222570	ENSG00000114446	IFT57
chr3	111979010	111993363	ENSG00000144827	ABHD10
chr3	112532509	112562046	ENSG00000144848	ATG3
chr3	112990918	113015060	ENSG00000163607	GTPBP8
chr3	113211003	113287459	ENSG00000144857	BOC
chr3	113747019	113812056	ENSG00000114573	ATP6V1A
chr3	114005833	114088422	ENSG00000151576	QTRTD1
chr3	119429500	119468830	ENSG00000176142	TMEM39A
chr3	119498532	119525090	ENSG00000113845	TIMMDC1
chr3	119654513	119677454	ENSG00000138495	COX17
chr3	119703022	119767102	ENSG00000183833	MAATS1
chr3	119821323	120094417	ENSG00000082701	GSK3B
chr3	120596309	120602500	ENSG00000065518	NDUFB4
chr3	120628173	120682571	ENSG00000113924	HGD
chr3	120686681	120742993	ENSG00000144840	RABL3
chr3	121431427	121546641	ENSG00000051341	POLQ
chr3	121631399	121660927	ENSG00000180353	HCLS1
chr3	121769763	121835079	ENSG00000173226	IQCB1
chr3	122055366	122121139	ENSG00000114013	CD86
chr3	122359591	122383231	ENSG00000160124	CCDC58
chr3	122384176	122412334	ENSG00000114023	FAM162A
chr3	123610049	123884331	ENSG00000065534	MYLK
chr3	126103562	126197994	ENSG00000144908	ALDH1L1
chr3	126704220	126960406	ENSG00000159685	CHCHD6
chr3	127689062	127823250	ENSG00000074416	MGLL
chr3	128064778	128153914	ENSG00000175792	RUVBL1
chr3	128153454	128408646	ENSG00000132394	EEFSEC
chr3	128726122	128814796	ENSG00000075785	RAB7A
chr3	128879596	128916067	ENSG00000177646	ACAD9
chr3	129440036	129520507	ENSG00000163913	IFT122
chr3	129528640	129535169	ENSG00000163914	RHO
chr3	131462212	131502983	ENSG00000114686	MRPL3
chr3	132558138	132660723	ENSG00000240303	ACAD11
chr3	132654446	132678097	ENSG00000081307	UBA5
chr3	132680609	132722442	ENSG00000113971	NPHP3
chr3	134485743	134575017	ENSG00000182923	CEP63
chr3	136250306	136337896	ENSG00000114054	PCCB
chr3	136818647	136855892	ENSG00000168917	SLC35G2
chr3	136862208	136949823	ENSG00000158092	NCK1
chr3	138261437	138329886	ENSG00000181322	NME9
chr3	138494344	138594538	ENSG00000114107	CEP70
chr3	139005806	139357223	ENSG00000175110	MRPS22
chr3	139560180	139678017	ENSG00000163864	NMNAT3
chr3	140941830	140979933	ENSG00000114120	SLC25A36
chr3	142157527	142225607	ENSG00000175066	GK5
chr3	142724074	142807888	ENSG00000144935	TRPC1
chr3	146069440	146163653	ENSG00000152952	PLOD2
chr3	149129584	149173732	ENSG00000163755	HPS3
chr3	150541994	150603228	ENSG00000120742	SERP1
chr3	150741127	150763477	ENSG00000181788	SIAH2
chr3	151337380	151384812	ENSG00000169313	P2RY12
chr3	152340527	152340904	ENSG00000221962	TMEM14EP
chr3	152834693	152841439	ENSG00000169860	P2RY1
chr3	155024124	155183729	ENSG00000196549	MME
chr3	155375580	155745067	ENSG00000114805	PLCH1
chr3	156540140	156555184	ENSG00000114850	SSR3
chr3	158095954	158106503	ENSG00000168779	SHOX2
chr3	158644278	158692575	ENSG00000168827	GFM1
chr3	160256986	160399880	ENSG00000068885	IFT80
chr3	169083499	169663618	ENSG00000085276	MECOM
chr3	169966635	169998373	ENSG00000008952	SEC62
chr3	170086732	170181749	ENSG00000173889	PHC3
chr3	170459584	170586074	ENSG00000013293	SLC7A14
chr3	170864875	170870483	ENSG00000163584	RPL22L1
chr3	170996348	171026750	ENSG00000163581	SLC2A2
chr3	172505508	172523507	ENSG00000121858	TNFSF10
chr3	172750682	172821474	ENSG00000114346	ECT2
chr3	173396284	174286644	ENSG00000169760	NLGN1
chr3	179148114	179240093	ENSG00000121879	PIK3CA
chr3	179347692	179394931	ENSG00000171109	MFN1
chr3	179562880	179588408	ENSG00000136518	ACTL6A
chr3	179588285	179604654	ENSG00000136522	MRPL47
chr3	179604690	179627647	ENSG00000136521	NDUFB5
chr3	180983709	180989774	ENSG00000205981	DNAJC19
chr3	183015218	183116075	ENSG00000078070	MCCC1
chr3	183829385	183884933	ENSG00000175193	PARL
chr3	184031544	184039369	ENSG00000186090	HTR3D
chr3	184053047	184060671	ENSG00000178084	HTR3C
chr3	184097064	184106995	ENSG00000186038	HTR3E
chr3	184135038	184684758	ENSG00000145191	EIF2B5
chr3	184174689	184184091	ENSG00000161203	AP2M1
chr3	185190624	185281990	ENSG00000113790	EHHADH
chr3	186105668	186362237	ENSG00000058866	DGKG
chr3	186567403	186597203	ENSG00000090520	DNAJB11
chr3	186842690	186858463	ENSG00000181092	ADIPOQ
chr3	187120948	187180908	ENSG00000163923	RPL39L
chr3	193274790	193378843	ENSG00000187527	ATP13A5
chr3	193402077	193593111	ENSG00000127249	ATP13A4
chr3	193593144	193697823	ENSG00000198836	OPA1
chr3	194136145	194138732	ENSG00000114315	HES1
chr3	194402672	194498364	ENSG00000133657	ATP13A3
chr3	196027183	196082189	ENSG00000072274	TFRC
chr3	196568611	196589059	ENSG00000174013	FBXO45
chr3	196867856	196934714	ENSG00000119231	SENP5
chr3	197042560	197299300	ENSG00000075711	DLG1
chr3	197509783	197573323	ENSG00000161267	BDH1
chr3	197949987	197956610	ENSG00000182899	RPL35A
chr4	672436	674338	ENSG00000169020	ATP5I
chr4	784957	826198	ENSG00000168993	CPLX1
chr4	849276	932373	ENSG00000178950	GAK
chr4	986997	1004506	ENSG00000127415	IDUA
chr4	1811479	1856247	ENSG00000168924	LETM1
chr4	2041993	2043970	ENSG00000243449	C4orf48
chr4	2059512	2069089	ENSG00000185818	NAT8L
chr4	2071918	2242121	ENSG00000130997	POLN
chr4	2937933	2963385	ENSG00000087269	NOP14
chr4	3074681	3243959	ENSG00000197386	HTT
chr4	3463311	3501473	ENSG00000175920	DOK7
chr4	6269849	6303265	ENSG00000109501	WFS1
chr4	7058906	7068197	ENSG00000109519	GRPEL1
chr4	8366282	8440723	ENSG00000087008	ACOX3
chr4	15002674	15070153	ENSG00000137449	CPEB2
chr4	15469865	15601557	ENSG00000048342	CC2D2A
chr4	15778275	15853230	ENSG00000004468	CD38
chr4	15935569	15938740	ENSG00000137440	FGFBP1
chr4	16160505	16227410	ENSG00000169762	TAPT1
chr4	17460261	17512234	ENSG00000151552	QDPR
chr4	17577192	17607972	ENSG00000002549	LAP3
chr4	23755041	23904089	ENSG00000109819	PPARGC1A
chr4	39182404	39285810	ENSG00000157796	WDR19
chr4	39454124	39458948	ENSG00000163682	RPL9
chr4	39459000	39477653	ENSG00000121897	LIAS
chr4	40335329	40355217	ENSG00000174343	CHRNA9
chr4	40749897	40809985	ENSG00000179299	NSUN7
chr4	40810027	41216714	ENSG00000163697	APBB2
chr4	41256413	41268455	ENSG00000154277	UCHL1
chr4	44678427	44700926	ENSG00000151806	GUF1
chr4	46035769	46124081	ENSG00000163285	GABRG1
chr4	46248427	46475230	ENSG00000151834	GABRA2
chr4	46734827	46909235	ENSG00000170516	COX7B2
chr4	46918900	46994407	ENSG00000109158	GABRA4
chr4	46993723	47426444	ENSG00000163288	GABRB1
chr4	47485288	47593486	ENSG00000145246	ATP10D
chr4	47847233	47914667	ENSG00000170448	NFXL1
chr4	48805212	48861817	ENSG00000109180	OCIAD1
chr4	48885019	48906937	ENSG00000145247	OCIAD2
chr4	52051331	52097292	ENSG00000163071	SPATA18
chr4	55395957	55453397	ENSG00000134851	TMEM165
chr4	55427903	55547138	ENSG00000134852	CLOCK
chr4	55853616	55905034	ENSG00000090989	EXOC1
chr4	55948871	56033363	ENSG00000174799	CEP135
chr4	56963370	56978823	ENSG00000084092	NOA1
chr4	67558728	67607337	ENSG00000035720	STAP1
chr4	68537184	68568527	ENSG00000197888	UGT2B17
chr4	68537413	68670628	ENSG00000196620	UGT2B15
chr4	68815993	68831196	ENSG00000109181	UGT2B10
chr4	68928463	68951791	ENSG00000135220	UGT2A3
chr4	69004618	69214731	ENSG00000213759	UGT2B11
chr4	69051363	69112987	ENSG00000171234	UGT2B7
chr4	69480165	69526014	ENSG00000156096	UGT2B4
chr4	69588417	69653249	ENSG00000173610	UGT2A1
chr4	69589309	69639642	ENSG00000271271	UGT2A2
chr4	70334966	70337116	ENSG00000145309	CABS1
chr4	70815782	70839945	ENSG00000132463	GRSF1
chr4	73052362	73069755	ENSG00000163626	COX18
chr4	73397114	73421412	ENSG00000163631	ALB
chr4	74114174	74303099	ENSG00000163738	MTHFD2L
chr4	75578005	75630716	ENSG00000138769	CDKL2
chr4	75859864	75902571	ENSG00000156194	PPEF2
chr4	76001275	76007488	ENSG00000138755	CXCL9
chr4	76021117	76023497	ENSG00000169245	CXCL10
chr4	76033682	76041415	ENSG00000169248	CXCL11
chr4	77862520	77952790	ENSG00000169288	MRPL1
chr4	79406352	79408293	ENSG00000196475	GK2
chr4	82818661	82901166	ENSG00000138674	SEC31A
chr4	83034447	83075818	ENSG00000138663	COPS4
chr4	83090048	83137075	ENSG00000145287	PLAC8
chr4	83261536	83284914	ENSG00000173085	COQ2
chr4	83292461	83335153	ENSG00000173083	HPSE
chr4	83455932	83469735	ENSG00000163319	MRPS18C
chr4	86015123	86594131	ENSG00000109339	MAPK10
chr4	87422582	87459454	ENSG00000170502	NUDT9
chr4	87650307	87664361	ENSG00000152592	DMP1
chr4	88007668	88077777	ENSG00000118762	PKD2
chr4	88090264	88231322	ENSG00000118777	ABCG2
chr4	88257620	88284769	ENSG00000163644	PPM1K
chr4	88520985	88523813	ENSG00000145337	PYURF
chr4	88521573	88521789	ENSG00000255072	PIGY
chr4	89724099	89838315	ENSG00000145335	SNCA
chr4	92303622	93774556	ENSG00000152208	GRID2
chr4	95840019	95841474	ENSG00000163114	PDHA2
chr4	98261384	98443861	ENSG00000138698	RAP1GDS1
chr4	99070978	99088801	ENSG00000197894	ADH5
chr4	99336492	99353027	ENSG00000248144	ADH1C
chr4	101023409	101348278	ENSG00000138814	PPP3CA
chr4	102501329	102617302	ENSG00000109320	NFKB1
chr4	102631488	102760994	ENSG00000109323	MANBA
chr4	102794383	102868896	ENSG00000109332	UBE2D3
chr4	102868978	102889242	ENSG00000145354	CISD2
chr4	103019868	103085829	ENSG00000164038	SLC9B2
chr4	103079435	103099883	ENSG00000164039	BDH2
chr4	105369077	105474081	ENSG00000138777	PPA2
chr4	107931369	107953457	ENSG00000155016	CYP2U1
chr4	107989714	108035175	ENSG00000138796	HADH
chr4	108620566	108630412	ENSG00000109475	RPL34
chr4	108742040	108763054	ENSG00000164089	ETNPPL
chr4	109560205	109688726	ENSG00000005059	CCDC109B
chr4	112285509	112442620	ENSG00000073331	ALPK1
chr4	112818109	113383740	ENSG00000145362	ANK2
chr4	114598455	114678224	ENSG00000174607	UGT8
chr4	118280038	118353003	ENSG00000164099	PRSS12
